time,steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,id_vehicle,latitude,longitude,altitude,id_driver,heart_rate,current_weather,has_precipitation,is_day_time,temperature,real_feel_temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,uv_index_text,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
9:46:48,0,0,0,,0,0,0,0,0,0,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:49,0,0,668,,14.11764706,90,13.3,74,0,43.52941176,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:50,-420,0,675,,13.7254902,0,0,74,0,43.52941176,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:51,-420,0,660,,14.11764706,90,13.3,74,0,43.1372549,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:52,-420,0,679,0,14.11764706,90,13.2,74,0,43.52941176,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:53,-420,0,669,0,14.11764706,90,13.3,74,0,43.52941176,1,-0.2977046,-78.4608212,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:54,-420,0,665,0,14.11764706,90,13.1,74,0,43.52941176,1,-0.297581535,-78.46065494,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:55,-420,0,665,0,14.11764706,0,13.1,74,0,43.52941176,1,-0.297581535,-78.46065494,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:56,0,0,0,,0,90,0,0,0,43.52941176,1,-0.297592599,-78.46064371,2478,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:46:58,0,0,0,,0,0,0,0,0,0,1,-0.297751268,-78.46089341,2521,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,44,70
9:47:00,0,0,0,,0,0,0,0,0,0,1,-0.297677927,-78.46082702,2490,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:02,0,0,0,,0,0,0,0,0,0,1,-0.297760782,-78.46087757,2512,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:03,0,0,0,,0,0,0,0,0,0,1,-0.297767404,-78.46089098,2504,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,44,70
9:47:04,0,0,0,,0,0,0,0,0,0,1,-0.297721,-78.4608024,2485,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:06,0,0,0,,0,0,0,0,0,0,1,-0.2977164,-78.46079551,2510,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:08,0,0,0,,0,0,0,0,0,0,1,-0.297694649,-78.46071915,2507,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:09,0,0,0,,0,0,0,0,0,0,1,-0.297707808,-78.46075393,2499,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:11,0,0,0,,0,0,0,0,0,0,1,-0.297610201,-78.46062167,2490,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:13,0,0,0,,0,0,0,0,0,0,1,-0.297609363,-78.46065603,2489,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:15,0,0,0,,0,0,0,0,0,0,1,-0.297667491,-78.46076676,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:17,0,0,0,,0,0,0,0,0,0,1,-0.297706844,-78.46076391,2489,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:18,0,0,0,,0,0,0,0,0,0,1,-0.29766703,-78.46071579,2486,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:21,0,0,671,0,14.11764706,90,0,74,0,43.92156863,1,-0.297700264,-78.46071789,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:22,-420,0,664,0,14.11764706,0,13.1,74,0,43.52941176,1,-0.297664893,-78.46077556,0,1,,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:23,-420,0,667,0,14.11764706,90,13,74,0,43.1372549,1,-0.297640082,-78.46070532,0,1,79,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:24,-420,0,677,0,14.11764706,90,13.2,74,0,43.52941176,1,-0.297640082,-78.46070532,0,1,79,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:25,-420,0,662,0,14.11764706,90,13.2,74,0,43.52941176,1,-0.297657098,-78.46063365,0,1,79,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:26,-420,0,670,0,14.11764706,90,13.1,74,0,43.52941176,1,-0.297661079,-78.46069878,0,1,78,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:27,-420,0,662,0,14.11764706,90,13.2,74,0,43.52941176,1,-0.297660953,-78.46069928,0,1,78,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:28,-420,0,676,0,14.11764706,0,13.3,74,0,43.52941176,1,-0.297660953,-78.46069928,0,1,81,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:29,-400.8,0,660,0,14.11764706,90,13.1,74,0,0,1,-0.297660953,-78.46069928,0,1,81,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:30,-314,0,648,0,14.11764706,0,12.6,74,0,44.70588235,1,-0.297660953,-78.46069928,0,1,82,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:31,-176.1,0,716,0,24.31372549,90,12.2,74,0,56.8627451,1,-0.297660953,-78.46069928,0,1,82,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:32,-7.7,0,1859,0,19.60784314,90,13.1,74,0,80.39215686,1,-0.297660953,-78.46069928,0,1,81,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:33,281.2,1,1533,0.132810536,14.50980392,90,13.1,74,0.000286687,34.90196078,1,-0.297657726,-78.46071789,0,1,80,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:34,490.6,1,1140,0.135954342,14.50980392,90,13,74,0.000565531,30.98039216,1,-0.297657726,-78.46071789,0,1,80,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:35,514,1,920,0,14.11764706,90,13.1,74,0.000718462,37.25490196,1,-0.297660576,-78.46072602,0,1,79,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:36,512.3,0,890,-0.121849973,14.11764706,90,13.1,74,0.000718462,33.7254902,1,-0.297663761,-78.46073424,0,1,79,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:37,488.6,0,818,-0.102209528,14.50980392,0,13.2,74,0.000718462,37.64705882,1,-0.297666821,-78.46072963,0,1,78,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:38,488.7,0,706,-0.088032991,14.11764706,90,13,74,0.000718462,39.60784314,1,-0.297666821,-78.46072963,0,1,78,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:39,488.7,0,689,0,14.11764706,90,13.2,74,0.000718462,41.17647059,1,-0.297666821,-78.46072963,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:40,488.7,0,692,0,14.11764706,90,13.1,74,0.000718462,41.56862745,1,-0.297666821,-78.46072963,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:41,508.4,0,665,0,14.11764706,90,13.3,74,0.000718462,43.1372549,1,-0.297666821,-78.46072963,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:42,508.7,0,679,0,14.11764706,90,13.2,74,0.000718462,43.52941176,1,-0.297666821,-78.46072963,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:43,507.9,0,676,0,13.7254902,0,13,74,0.000718462,42.74509804,1,-0.297666821,-78.46072963,0,1,74,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:44,507.9,0,0,0,13.7254902,90,13.2,74,0.000718462,43.1372549,1,-0.297666821,-78.46072963,0,1,73,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:45,507.9,0,662,0,14.11764706,0,13.1,74,0.000718462,42.74509804,1,-0.297666821,-78.46072963,0,1,73,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:46,508,0,665,0,14.11764706,90,13,74,0.000718462,43.52941176,1,-0.297666821,-78.46072963,0,1,73,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:47,508.7,0,658,0,14.11764706,90,13.2,74,0.000718462,43.52941176,1,-0.297666821,-78.46072963,0,1,73,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:48,508.7,0,663,0,14.11764706,90,13,74,0.000718462,43.52941176,1,-0.297666821,-78.46072963,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:49,513,0,680,0,23.52941176,90,12.9,74,0.000718462,45.09803922,1,-0.297666821,-78.46072963,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:50,513.3,3,1694,0.314417024,0,90,13.2,0,0.001711914,0,1,-0.297666821,-78.46072963,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:51,255.7,4,1404,0.361841442,24.70588235,0,13.2,74,0.002688657,47.05882353,1,-0.297666821,-78.46072963,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:52,-232,8,1389,0.639240936,16.8627451,90,13.2,74,0.004837816,44.70588235,1,-0.297668623,-78.46074044,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:53,-344.5,11,1658,0.711819848,23.92156863,90,13.2,74,0.007505923,87.45098039,1,-0.297660157,-78.46077304,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:54,-54.7,17,2388,1.176258917,24.31372549,90,13.3,74,0.011891243,83.52941176,1,-0.297632623,-78.46079643,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:55,-21.5,20,2665,1.274819915,17.64705882,90,13.2,74,0.017199741,63.52941176,1,-0.297586103,-78.46082577,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:56,-11.8,21,1817,0.563508863,20,89,13.2,74,0.02298164,56.47058824,1,-0.297534554,-78.46086566,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:57,-3.6,23,1747,0.376238096,19.60784314,0,13.2,74,0.027685349,68.62745098,1,-0.29749034,-78.46089969,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,43,70
9:47:58,4.6,26,1970,0.616753314,29.41176471,89,13.3,74,0.034546861,87.05882353,1,-0.297442982,-78.46094269,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,42,70
9:47:59,3.5,33,2435,0.931776332,25.09803922,89,13.3,74,0.048657924,89.01960784,1,-0.297387368,-78.46099131,0,1,77,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:00,-3,34,2213,0.946444968,23.92156863,0,13.3,74,0.054948722,0,1,-0.297317379,-78.4610452,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,58,70
9:48:01,-1.9,35,1778,0.550765482,23.1372549,89,13.3,74,0.064974839,85.09803922,1,-0.297250282,-78.46110161,0,1,76,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,52,70
9:48:02,-1.8,37,1851,0.378768854,24.70588235,89,13.3,74,0.07516753,87.84313725,1,-0.297179623,-78.46115517,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,52,70
9:48:03,-4.5,39,1959,0.491574895,21.96078431,88,13.3,74,0.088614713,81.17647059,1,-0.297102509,-78.46120597,0,1,75,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:04,-6.3,40,2014,0.484465289,20,88,13.3,74,0.094411223,63.1372549,1,-0.297019402,-78.4612628,0,1,74,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:05,-9.3,41,2055,0.457754744,20,0,13.2,74,0.101818428,0,1,-0.296929758,-78.46131963,0,1,74,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:06,-8.1,44,2190,0.447091699,20.78431373,88,13.3,74,0.124204516,75.68627451,1,-0.296832696,-78.46137394,0,1,72,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:07,-2.7,45,2264,0.42238762,23.52941176,88,13.3,74,0.133933713,77.64705882,1,-0.296730897,-78.4614249,0,1,72,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:08,-7.3,47,2341,0.441391568,21.56862745,88,13.3,74,0.147252215,72.15686275,1,-0.296622855,-78.46147109,0,1,71,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,51,70
9:48:09,-4.6,48,2370,0.400154396,16.8627451,89,13.3,74,0.161273066,50.19607843,1,-0.29650819,-78.46151845,0,1,71,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,50,70
9:48:10,1.5,48,1792,0.261194745,15.68627451,0,13.3,74,0.168648539,41.96078431,1,-0.296390089,-78.4615627,0,1,71,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,49,70
9:48:11,4.2,48,1858,0,18.03921569,89,13.3,74,0.186420751,53.33333333,1,-0.296273287,-78.46160067,0,1,71,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,49,70
9:48:12,2.4,48,1874,0,20,89,13.3,74,0.198453015,60,1,-0.296154222,-78.46164392,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,48,70
9:48:13,8.3,49,1906,0.088560758,18.03921569,0,13.3,74,0.210719843,59.21568627,1,-0.296030841,-78.4616881,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,49,70
9:48:14,12.7,50,1924,0.170210805,16.47058824,89,13.3,74,0.230252655,33.7254902,1,-0.295909848,-78.46173336,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:15,8.6,50,1972,0.193058785,18.82352941,89,13.3,74,0.238163665,49.01960784,1,-0.295789232,-78.46178633,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,35,70
9:48:16,8.8,51,1993,0.112358797,17.64705882,89,13.3,74,0.252285404,43.52941176,1,-0.295666438,-78.4618445,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:17,13.5,51,0,0.134142634,17.25490196,89,13.3,74,0.259292995,38.43137255,1,-0.295666438,-78.4618445,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:18,10.1,53,2051,0.285406933,17.25490196,0,13.3,74,0.280178808,43.92156863,1,-0.29554578,-78.46190653,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:19,8.8,54,2077,0.345500389,18.82352941,0,13.3,74,0.292065326,47.45098039,1,-0.295308991,-78.4620481,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:20,6.5,55,2160,0.299226183,18.43137255,89,13.3,74,0.307458184,42.74509804,1,-0.295188292,-78.46212303,0,1,66,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:21,4,56,2183,0.253443008,18.03921569,89,13.3,74,0.330604986,38.43137255,1,-0.295064365,-78.46220241,0,1,66,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,34,70
9:48:22,4.8,57,2188,0.278845039,18.43137255,89,13.3,74,0.346076972,36.47058824,1,-0.294942367,-78.46228329,0,1,66,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,36,70
9:48:23,4.2,56,2182,0,19.21568627,89,13.3,74,0.362214093,42.35294118,1,-0.294817728,-78.46236502,0,1,66,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,36,70
9:48:24,2.8,57,2214,,19.21568627,89,13.3,74,0.369843541,54.50980392,1,-0.294693927,-78.46244683,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,38,70
9:48:25,3.8,57,2226,0.119384095,19.60784314,0,13.3,74,0.390680768,52.54901961,1,-0.294569749,-78.46253106,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,37,70
9:48:26,3.8,57,2218,0.100313745,17.25490196,89,13.3,74,0.406057973,33.7254902,1,-0.294442009,-78.46261673,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,38,70
9:48:27,4.1,57,2225,0,20,0,13.3,74,0.419539123,52.94117647,1,-0.294313682,-78.46269669,0,1,67,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,38,70
9:48:28,3.6,57,2216,0,19.21568627,89,13.3,74,0.441845016,49.01960784,1,-0.294189127,-78.46277967,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,39,70
9:48:29,3.1,57,2225,0,17.64705882,89,13.3,74,0.458533139,38.82352941,1,-0.294065243,-78.46286139,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:30,2.4,57,2206,0,18.82352941,89,13.3,74,0.473512264,47.84313725,1,-0.293939011,-78.4629453,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,45,70
9:48:31,1.9,57,2210,0,18.43137255,89,13.3,74,0.48247945,46.2745098,1,-0.293812444,-78.46302861,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,46,70
9:48:32,1.1,57,2200,0,21.56862745,89,13.3,74,0.504748679,54.90196078,1,-0.293687219,-78.46310883,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,46,70
9:48:33,5,57,2191,0,18.43137255,0,13.3,74,0.520812264,53.7254902,1,-0.293561071,-78.46319022,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,46,70
9:48:34,4.7,56,2169,-0.081037506,16.47058824,89,13.3,74,0.536473566,36.07843137,1,-0.293435804,-78.46327244,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:35,4.9,55,2142,-0.172047847,16.07843137,89,13.3,74,0.546394578,29.01960784,1,-0.293313093,-78.4633519,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:36,4.9,55,2117,-0.305674756,20.78431373,89,13.3,74,0.569953445,74.50980392,1,-0.293193818,-78.46343027,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:37,3.6,56,2165,,28.23529412,89,13.3,74,0.58571838,89.01960784,1,-0.293077268,-78.46350756,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:38,4.3,57,2189,0.402308284,25.88235294,0,13.3,74,0.594719565,85.09803922,1,-0.292957155,-78.46358743,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:39,4.5,57,2210,0.225844827,18.43137255,89,13.3,74,0.608471295,58.03921569,1,-0.292833312,-78.46366799,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:40,4.3,57,2214,0.204375154,21.56862745,0,13.3,74,0.620923241,57.25490196,1,-0.292709176,-78.46375004,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,42,70
9:48:41,1.4,57,2227,0.086694151,18.82352941,89,13.3,74,0.636450823,41.17647059,1,-0.292581269,-78.46383487,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,42,70
9:48:42,3.8,57,2229,0,16.07843137,89,13.3,74,0.66092716,26.66666667,1,-0.292454199,-78.46391919,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:43,4,57,2181,-0.111547194,17.64705882,89,13.3,74,0.675735028,25.88235294,1,-0.292328848,-78.46400326,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:44,4,56,2189,-0.154040181,21.56862745,89,13.3,74,0.689096296,39.60784314,1,-0.292206053,-78.46408272,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:45,3.8,56,2168,-0.145669292,15.68627451,89,13.3,74,0.70527935,58.03921569,1,-0.292085814,-78.46416344,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:46,2.8,54,2112,-0.237320759,17.25490196,0,13.3,74,0.71807959,36.8627451,1,-0.291961427,-78.46424198,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:47,5.1,54,2080,-0.310355575,16.07843137,89,13.3,74,0.738673338,29.41176471,1,-0.291841524,-78.46432194,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:48,4.6,53,2061,-0.168128081,20.78431373,89,13.3,74,0.754354215,32.15686275,1,-0.291724345,-78.46440291,0,1,68,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:49,3.7,54,2089,,49.80392157,0,13.3,74,0.765807558,100,1,-0.291608674,-78.4644796,0,1,69,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:50,3,56,2178,0.290747612,50.19607843,89,13.3,74,0.781782197,100,1,-0.291490657,-78.46455462,0,1,69,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:51,3,58,2232,0.472798652,25.88235294,89,13.3,74,0.798681661,85.09803922,1,-0.291367485,-78.46463274,0,1,70,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,40,70
9:48:52,3.3,58,2270,0.27650958,31.76470588,89,13.3,74,0.813999425,73.7254902,1,-0.291238739,-78.46471597,0,1,70,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,41,70
9:48:53,6.8,60,2313,0.354325519,26.2745098,89,13.3,74,0.828862187,89.41176471,1,-0.291106808,-78.46480038,0,1,70,Cloudy,FALSE,TRUE,11.4,12.9,7.5,0,69,16.1,2,Low,100,5883,1013.9,0,42,70
