time,"[EPS] Mode ()","[EPS] Steering wheel angle (°)","[EPS] System voltage #1 (V)","[EPS] System voltage #2 (V)","[EPS] Vehicle speed (km/h)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
09:46:48.920,,,,,,,,,0,,,,,,,,,0,,,,-0.2977046,-78.4608212,
09:46:48.942,,,,,,2485.69995117188,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:48.946,,,,,,2485.69995117188,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:48.948,,,,,,2485.69995117188,,,0,,,,,,,,,0,,,,-0.2977046,-78.4608212,
09:46:48.950,,,,,,2485.69995117188,,,0,,,,,,,,,0,,,,-0.2977046,-78.4608212,
09:46:49.148,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:49.235,,,,,,,,,,,,,,90,,,,,,,,-0.2977046,-78.4608212,
09:46:49.343,,,,,,,,,,,,,,,668,0.7,,,,,,-0.2977046,-78.4608212,
09:46:49.450,,,,,,,,,,,,,,,,,,,,,0,-0.2977046,-78.4608212,
09:46:49.646,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:49.731,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:49.806,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:49.863,,,,,,,,,,,,,,,,,13.3,,,,,-0.2977046,-78.4608212,
09:46:50.053,0,-420,12.4,12.3,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:50.350,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:50.470,,,,,,,,,,,,,,,675,0.7,,,,,,-0.2977046,-78.4608212,
09:46:50.576,,,,,,,,,,,,0,25.8606393209167,,,,,,,,0,-0.2977046,-78.4608212,
09:46:50.767,,,,,,,,,,,,,,,,,,,13.7254901960784,,,-0.2977046,-78.4608212,
09:46:50.970,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.073,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.167,,,,,,,,,,,,,,,,,13.2,,,,,-0.2977046,-78.4608212,
09:46:51.290,0,-420,12.7,12.6,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.416,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.510,,,,,,,,,,,,,,90,,,,,,,,-0.2977046,-78.4608212,
09:46:51.572,,,,,,,,,,,,,,,660,0.7,,,,,,-0.2977046,-78.4608212,
09:46:51.629,,,,,,,,0,,,,0,25.8606393209167,,,,,,,,0,-0.2977046,-78.4608212,
09:46:51.687,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:51.737,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.789,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:51.865,,,,,,,,,,,,,,,,,13.3,,,,,-0.2977046,-78.4608212,
09:46:51.944,0,-420,12.7,12.6,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.064,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.112,,,,,,,,,,,,,,,664,0.7,,,,,,-0.2977046,-78.4608212,
09:46:52.179,,,,,,,,0,,,,0,25.8606393209167,,,,,,,,0,-0.2977046,-78.4608212,
09:46:52.232,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:52.268,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.317,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.382,,,,,,,,,,,,,,,,,13.2,,,,,-0.2977046,-78.4608212,
09:46:52.456,0,-420,12.6,12.6,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.537,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.578,,,,,,,,,,,,,,90,,,,,,,,-0.2977046,-78.4608212,
09:46:52.623,,,,,,,,,,,,,,,679,0.7,,,,,,-0.2977046,-78.4608212,
09:46:52.661,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.2977046,-78.4608212,
09:46:52.720,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:52.766,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.822,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:52.891,,,,,,,,,,,,,,,,,13,,,,,-0.2977046,-78.4608212,
09:46:53.012,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.125,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.197,,,,,,,,,,,,,,,669,0.7,,,,,,-0.2977046,-78.4608212,
09:46:53.248,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.2977046,-78.4608212,
09:46:53.289,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:53.333,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.367,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.431,,,,,,,,,,,,,,,,,13,,,,,-0.2977046,-78.4608212,
09:46:53.487,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.574,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.630,,,,,,,,,,,,,,90,,,,,,,,-0.2977046,-78.4608212,
09:46:53.676,,,,,,,,,,,,,,,667,0.7,,,,,,-0.2977046,-78.4608212,
09:46:53.726,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.2977046,-78.4608212,
09:46:53.771,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977046,-78.4608212,
09:46:53.831,,,,,,,,,,74,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.888,,,,,,,23,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:53.952,,,,,,,,,,,,,,,,,13.3,,,,,-0.2977046,-78.4608212,
09:46:54.070,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:54.203,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.2977046,-78.4608212,
09:46:54.242,,,,,,,,,,,,,,,665,0.7,,,,,,-0.2977046,-78.4608212,
09:46:54.280,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.2977046,-78.4608212,
09:46:54.299,,,,,,2482,,,1.2671744733905,,,,,,,,,2.44800002574921,,,,-0.297610368579626,-78.460668604821,
09:46:54.300,,,,,,2482,,,1.26727811748867,,,,,,,,,2.44800002574921,,,,-0.297610368579626,-78.460668604821,
09:46:54.301,,,,,,2482,,,1.26738014401461,,,,,,,,,2.44800002574921,,,,-0.297610368579626,-78.460668604821,
09:46:54.326,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297610368579626,-78.460668604821,
09:46:54.330,,,,,,2485.69995117188,,,1.27060734821938,,,,,,,,,2.4286376953125,,,,-0.297610368579626,-78.460668604821,
09:46:54.334,,,,,,2485.69995117188,,,1.27108374156449,,,,,,,,,2.4286376953125,,,,-0.297610368579626,-78.460668604821,
09:46:54.392,,,,,,,,,,74,,,,,,,,,,,,-0.297610368579626,-78.460668604821,
09:46:54.436,,,,,,,23,,,,,,,,,,,,,,,-0.297610368579626,-78.460668604821,
09:46:54.510,,,,,,2477,,,1.25888299095439,,,,,,,,,0.539999967813492,,,,-0.297581534832716,-78.4606549423188,
09:46:54.519,,,,,,2477,,,1.25823501896892,,,,,,,,,0.539999967813492,,,,-0.297581534832716,-78.4606549423188,
09:46:54.520,,,,,,2477,,,1.25818527046201,,,,,,,,13.1,0.539999967813492,,,,-0.297581534832716,-78.4606549423188,
09:46:54.523,,,,,,2485.69995117188,,,1.25811496531265,,,,,,,,,0.993971836566925,,,,-0.297581534832716,-78.4606549423188,
09:46:54.641,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:54.734,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:54.770,,,,,,,,,,,,,,90,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:54.814,,,,,,,,,,,,,,,665,0.7,,,,,,-0.297581534832716,-78.4606549423188,
09:46:54.850,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297581534832716,-78.4606549423188,
09:46:54.888,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297581534832716,-78.4606549423188,
09:46:54.934,,,,,,,,,,74,,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:54.980,,,,,,,23,,,,,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.060,,,,,,,,,,,,,,,,,13.1,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.111,0,-420,12.5,12.4,0,,,,,,,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.197,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.264,,,,,,,,,,,,,,,665,0.7,,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.325,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297581534832716,-78.4606549423188,
09:46:55.390,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297581534832716,-78.4606549423188,
09:46:55.455,,,,,,,,,,74,,,,,,,,,,,,-0.297581534832716,-78.4606549423188,
09:46:55.503,,,,,,2478,23,,1.18182330550047,,,,,,,,,0.359999978542328,,,,-0.297592305578291,-78.4606437105685,
09:46:55.506,,,,,,2478,,,1.18158152711283,,,,,,,,,0.359999978542328,,,,-0.297592305578291,-78.4606437105685,
09:46:55.507,,,,,,2478,,,1.18150265055043,,,,,,,,,0.359999978542328,,,,-0.297592305578291,-78.4606437105685,
09:46:55.521,,,,,,2485.69995117188,,,1.18061114468282,,,,,,,,,0.422405835986137,,,,-0.297592305578291,-78.4606437105685,
09:46:55.522,,,,,,2485.69995117188,,,1.18056685399621,,,,,,,,,0.422405835986137,,,,-0.297592305578291,-78.4606437105685,
09:46:55.571,,,,,,,,,,,,,,,,,13,,,,,-0.297592305578291,-78.4606437105685,
09:46:55.635,,,,,,2485.69995117188,,,1.16911310155974,,,,,,,,,0,,,,-0.297592305578291,-78.4606437105685,
09:46:55.639,0,-420,12.5,12.5,0,,,,,,,,,,,,,,,,,-0.297592305578291,-78.4606437105685,
09:46:55.641,,,,,,2485.69995117188,,,,,,,,,,,,,,,,-0.2977226,-78.4607919,
09:46:55.644,,,,,,2485.69995117188,,,1.16823615540076,,,,,,,,,0,,,,-0.2977226,-78.4607919,
09:46:56.004,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977226,-78.4607919,
09:46:56.176,,,,,,,,,,,,,,90,,,,,,,,-0.2977226,-78.4607919,
09:46:56.551,,,,,,2478,,,1.08401627807886,,,,,,,,,0,,,,-0.297592598944902,-78.4606437105685,
09:46:58.644,,,,,,2521,,,0.955105664666144,,,,,,,,,0.179999989271164,,,,-0.29775126837194,-78.460893407464,
09:47:00.380,,,,,,2490,,,0.907379349820974,,,,,,,,,0.504000002145767,,,,-0.297677926719189,-78.4608270227909,
09:47:02.119,,,,,,2512,,,0.858401522367832,,,,,,,,,0.395999997854233,,,,-0.297760781832039,-78.460877565667,
09:47:03.862,,,,,,2504,,,0.821038162039288,,,,,,,,,0.431999990344048,,,,-0.297767403535545,-78.4608909767121,
09:47:04.151,,,,,,2485.69995117188,,,,,,,,,,,,,,,,-0.297721,-78.4608024,
09:47:06.478,,,,,,2510,,,0.792569047391718,,,,,,,,,0.575999987125397,,,,-0.297716399654746,-78.460795506835,
09:47:08.221,,,,,,2507,,,0.756309227644007,,,,,,,,,0.287999993562698,,,,-0.297694648616016,-78.4607191476971,
09:47:09.964,,,,,,2499,,,0.7562884913048,,,,,,,,,0.755999976396561,,,,-0.297707808203995,-78.4607539325953,
09:47:11.697,,,,,,2490,,,0.758520667261723,,,,,,,,,0.791999995708466,,,,-0.297610200941563,-78.4606216661632,
09:47:11.980,,,,,,2485.69995117188,,,,,,,,,,,,,,,,-0.2976889,-78.4607928,
09:47:13.711,,,,,,2489,,,0.719348719178188,,,,,,,,,0.179999989271164,,,,-0.297609362751245,-78.4606560319662,
09:47:15.451,,,,,,,,,0.697497523746613,,,,,,,,,0.323999986052513,,,,-0.29766749124974,-78.4607667569071,
09:47:15.452,,,,,,2478,,,,,,,,,,,,,,,,-0.29766749124974,-78.4607667569071,
09:47:17.206,,,,,,2489,,,,,,,,,,,,,,,,-0.297706844285131,-78.46076390706,
09:47:18.956,,,,,,2486,,,0.656486924054319,,,,,,,,,0.287999993562698,,,,-0.297667030245066,-78.4607157949358,
09:47:21.184,,,,,,2483,,,0.653823064571829,,,,,,,,,0.612000006437302,,,,-0.297700264491141,-78.4607178904116,
09:47:21.292,,,,,,,,,0.653701752627383,,,,,,,,,0.612000006437302,,,,-0.297700264491141,-78.4607178904116,
09:47:21.293,,,,,,2483,,,,,,,,,,,,,,,,-0.297700264491141,-78.4607178904116,
09:47:21.314,,,,,,,,,,,43.921568627451,,,,,,,,,,,-0.297700264491141,-78.4607178904116,
09:47:21.382,,,,,,,,,,,,,,90,,,,,,,,-0.297700264491141,-78.4607178904116,
09:47:21.394,,,,,,2485.69995117188,,,0.654984832716866,,,,,,,,,1.12564351558685,,,,-0.297700264491141,-78.4607178904116,
09:47:21.395,,,,,,2485.69995117188,,,0.654993798591465,,,,,,,,,1.12564351558685,,,,-0.297700264491141,-78.4607178904116,
09:47:21.396,,,,,,2485.69995117188,,,0.654974480441432,,,,,,,,,0.0718694418668747,,,,-0.297700264491141,-78.4607178904116,
09:47:21.397,,,,,,2485.69995117188,,,0.654971033018113,,,,,,,,,0.462952709197998,,,,-0.297700264491141,-78.4607178904116,
09:47:21.398,,,,,,2485.69995117188,,,0.65496732409822,,,,,,,,,0.462952709197998,,,,-0.297700264491141,-78.4607178904116,
09:47:21.399,,,,,,2485.69995117188,,,0.654958316352821,,,,,,,,,0.389260491728783,,,,-0.297700264491141,-78.4607178904116,
09:47:21.412,,,,,,2485.69995117188,,,0.654855512507145,,,,,,,,,0.370351615548134,,,,-0.297700264491141,-78.4607178904116,
09:47:21.413,,,,,,2485.69995117188,,,0.654849662385842,,,,,,,,,0.370351615548134,,,,-0.297700264491141,-78.4607178904116,
09:47:21.420,,,,,,2485.69995117188,,,0.654796925094677,,,,,,,,,0.373880866169929,,,,-0.297700264491141,-78.4607178904116,
09:47:21.421,,,,,,2485.69995117188,,,0.654789582453428,,,,,,,,,0.373880866169929,,,,-0.297700264491141,-78.4607178904116,
09:47:21.425,,,,,,2485.69995117188,,,0.654794015694664,,,,,,,,,0.703688585758209,,,,-0.297700264491141,-78.4607178904116,
09:47:21.427,,,,,,2485.69995117188,,,0.654797039915341,,,,,,,,,0.703688585758209,,,,-0.297700264491141,-78.4607178904116,
09:47:21.472,,,,,,,,,,,,,,,671,0.7,,,,,,-0.297700264491141,-78.4607178904116,
09:47:21.478,,,,,,2485.69995117188,,,0.655022625197547,,,,,,,,,0.819949632883072,,,,-0.297700264491141,-78.4607178904116,
09:47:21.479,,,,,,2485.69995117188,,,0.655025803936779,,,,,,,,,0.819949632883072,,,,-0.297700264491141,-78.4607178904116,
09:47:21.483,,,,,,2485.69995117188,,,0.655014550082608,,,,,,,,,0.551111179590225,,,,-0.297700264491141,-78.4607178904116,
09:47:21.486,,,,,,2485.69995117188,,,0.655005422485238,,,,,,,,,0.551111179590225,,,,-0.297700264491141,-78.4607178904116,
09:47:21.525,,,,,,2485.89990234375,,,0.654325910238366,,,,,,,,,0,,,,-0.297700264491141,-78.4607178904116,
09:47:21.529,,,,,,2485.89990234375,,,,,,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:21.532,,,,,,2485.89990234375,,,0.654206804410577,,,,,,,,,0,,,,-0.2977767,-78.4608547,
09:47:21.542,,,,,,,,,,,,,,,,,,,,0,0,-0.2977767,-78.4608547,
09:47:21.620,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977767,-78.4608547,
09:47:21.810,,,,,,,,,,74,,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:21.913,,,,,,,23,,,,,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:22.021,,,,,,,,,,,,,,,,,13.1,,,,,-0.2977767,-78.4608547,
09:47:22.219,0,-420,12.4,12.3,0,,,,,,,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:22.343,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:22.446,,,,,,,,,,,,,,,664,0.7,,,,,,-0.2977767,-78.4608547,
09:47:22.543,,,,,,,,,,,,0,25.8606393209167,,,,,,,0,0,-0.2977767,-78.4608547,
09:47:22.667,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.2977767,-78.4608547,
09:47:22.826,,,,,,,,,,74,,,,,,,,,,,,-0.2977767,-78.4608547,
09:47:22.869,,,,,,2492,,,0.635429201103921,,,,,,,,,0.107999997586012,,,,-0.297664892859757,-78.4607755579054,
09:47:22.873,,,,,,2492,,,0.635375383144756,,,,,,,,,0.107999997586012,,,,-0.297664892859757,-78.4607755579054,
09:47:22.874,,,,,,2492,,,0.635364932618202,,,,,,,,,0.107999997586012,,,,-0.297664892859757,-78.4607755579054,
09:47:22.887,,,,,,2485.89990234375,,,0.635206775852537,,,,,,,,,0.143161109089851,,,,-0.297664892859757,-78.4607755579054,
09:47:22.924,,,,,,,23,,,,,,,,,,,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.013,,,,,,,,,,,,,,,,,13,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.259,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.390,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.602,,,,,,,,,,,,,,90,,,,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.728,,,,,,,,,,,,,,,667,0.7,,,,,,-0.297664892859757,-78.4607755579054,
09:47:23.835,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297664892859757,-78.4607755579054,
09:47:23.877,,,,,,2495,,,0.623911543086879,,,,,,,,,0.179999989271164,,,,-0.297640082426369,-78.4607053175569,
09:47:23.878,,,,,,2495,,,0.623898162911834,,,,,,,,,0.179999989271164,,,,-0.297640082426369,-78.4607053175569,
09:47:23.879,,,,,,2495,,,0.623889899416119,,,,,,,,,0.179999989271164,,,,-0.297640082426369,-78.4607053175569,
09:47:23.882,,,,,,,,,0.623849087354373,,,,,,,,,0.180729040503502,,,,-0.297640082426369,-78.4607053175569,
09:47:23.883,,,,,,2485.89990234375,,,0.623841793933824,,,,,,,,,0.180729040503502,,,,-0.297640082426369,-78.4607053175569,
09:47:23.923,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297640082426369,-78.4607053175569,
09:47:23.978,,,,,,,,,,74,,,,,,,,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.033,,,,,,,23,,,,,,,,,,,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.140,,,,,,,,,,,,,,,,,13.1,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.280,0,-420,12.3,12.2,0,,,,,,,,,,,,,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.367,,,,,,,,,,,43.1372549019608,,,,,,,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.412,,,,,,,,,,,,,,,660,0.7,,,,,,-0.297640082426369,-78.4607053175569,
09:47:24.457,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297640082426369,-78.4607053175569,
09:47:24.490,,,,,,2488,,,0.622587172031774,,,,,,,,,0.539999967813492,,,,-0.297657097689807,-78.4606336522847,
09:47:24.493,,,,,,2488,,,0.622580013074169,,,,,,,,,0.539999967813492,,,,-0.297657097689807,-78.4606336522847,
09:47:24.494,,,,,,2488,,,0.622578611180552,,,,,,,,,0.539999967813492,,,,-0.297657097689807,-78.4606336522847,
09:47:24.496,,,,,,2485.89990234375,,,0.622555508270541,,,,,,,,,0.269634157419205,,,,-0.297657097689807,-78.4606336522847,
09:47:24.501,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297657097689807,-78.4606336522847,
09:47:24.546,,,,,,,,,,74,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.580,,,,,,,23,,,,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.634,,,,,,,,,,,,,,,,,13.2,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.701,0,-420,12.6,12.6,0,,,,,,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.821,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.865,,,,,,,,,,,,,,90,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.919,,,,,,,,,,,,,,,677,0.7,,,,,,-0.297657097689807,-78.4606336522847,
09:47:24.965,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297657097689807,-78.4606336522847,
09:47:25.013,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297657097689807,-78.4606336522847,
09:47:25.048,,,,,,,,,,74,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.106,,,,,,,23,,,,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.160,,,,,,,,,,,,,,,,,13.1,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.236,0,-420,12.6,12.5,0,,,,,,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.314,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.351,,,,,,,,,,,,,,,661,0.7,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.395,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297657097689807,-78.4606336522847,
09:47:25.447,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297657097689807,-78.4606336522847,
09:47:25.489,,,,,,,,,,74,,,,,,,,,,,,-0.297657097689807,-78.4606336522847,
09:47:25.497,,,,,,2491,,,0.612762089799811,,,,,,,,,0.215999995172024,,,,-0.297657097689807,-78.4606336522847,
09:47:25.523,,,,,,2491,,,0.612514750510354,,,,,,,,,0.215999995172024,,,,-0.297661791555583,-78.4607008751482,
09:47:25.526,,,,,,2491,,,,,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.530,,,,,,2485.89990234375,,,0.612449529300351,,,,,,,,,0.221005909144878,,,,-0.297661791555583,-78.4607008751482,
09:47:25.535,,,,,,,23,,,,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.598,,,,,,,,,,,,,,,,,13.2,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.664,0,-420,12.3,12.2,0,,,,,,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.759,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.805,,,,,,,,,,,,,,90,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.858,,,,,,,,,,,,,,,662,0.7,,,,,,-0.297661791555583,-78.4607008751482,
09:47:25.904,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297661791555583,-78.4607008751482,
09:47:25.943,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297661791555583,-78.4607008751482,
09:47:25.999,,,,,,,,,,74,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.046,,,,,,,23,,,,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.108,,,,,,,,,,,,,,,,,13.1,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.241,0,-420,12.6,12.6,0,,,,,,,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.333,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.396,,,,,,,,,,,,,,,670,0.7,,,,,,-0.297661791555583,-78.4607008751482,
09:47:26.448,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297661791555583,-78.4607008751482,
09:47:26.506,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297661791555583,-78.4607008751482,
09:47:26.543,,,,,,,,,0.613287633949393,,,,,,,,,0.647999972105026,,,,-0.297661079093814,-78.4606987796724,
09:47:26.561,,,,,,2491,,,0.613302695737935,,,,,,,,,0.647999972105026,,,,-0.297661079093814,-78.4606987796724,
09:47:26.564,,,,,,,,,,74,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.565,,,,,,2485.89990234375,,,0.61329955880218,,,,,,,,,0.580003505945206,,,,-0.297661079093814,-78.4606987796724,
09:47:26.566,,,,,,2485.89990234375,,,0.613298747500601,,,,,,,,,0.580003505945206,,,,-0.297661079093814,-78.4606987796724,
09:47:26.623,,,,,,,23,,,,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.682,,,,,,,,,,,,,,,,,13.1,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.751,0,-420,12.5,12.5,0,,,,,,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.846,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.897,,,,,,,,,,,,,,90,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:26.947,,,,,,,,,,,,,,,662,0.7,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.002,,,,,,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.297661079093814,-78.4606987796724,
09:47:27.048,,,,,,,,,,,,,,,,,,,14.1176470588235,,,-0.297661079093814,-78.4606987796724,
09:47:27.105,,,,,,,,,,74,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.156,,,,,,,23,,,,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.212,,,,,,,,,,,,,,,,,13,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.338,0,-420,12.5,12.4,0,,,,,,,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.466,,,,,,,,,,,43.5294117647059,,,,,,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.505,,,,,,,,,,,,,,,661,0.7,,,,,,-0.297661079093814,-78.4606987796724,
09:47:27.512,,,,,,,,,0.599979375064813,,,,,,,,,0,,,,-0.297660953365266,-78.4606992825866,
09:47:27.514,,,,,,2491,,,0.599944835082415,,,,,,,,,0,,,,-0.297660953365266,-78.4606992825866,
09:47:27.530,,,,,,2485.89990234375,,,0.59993894622492,,,,,,,,,0.583206063508987,,,,-0.297660953365266,-78.4606992825866,
