time,"Altitude (GPS) (m)","Ambient air temperature (℃)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
15:09:22.912,2494,,,0,,,,,,,,,0,,,,-0.298025733791292,-78.4604479931295,
15:09:22.930,2485.59985351563,,,8.16467403930034E-05,,,,,,,,,0.00359319993294776,,,,-0.298025733791292,-78.4604479931295,
15:09:25.607,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:25.691,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:25.754,,,,,,,,,,593,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:25.829,,,,,,,,,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:25.905,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:25.986,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.077,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.150,,,,,,,,,,,,13.4,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.413,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.482,,,,,,,,,,612,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.561,,,,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:26.631,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:26.691,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.760,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.826,,,,,,,,,,,,13.3,,,,,-0.298025733791292,-78.4604479931295,
15:09:26.977,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.056,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.102,,,,,,,,,,608,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.151,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:27.200,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:27.236,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.283,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.354,,,,,,,,,,,,13.1,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.577,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.635,,,,,,,,,,586,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.684,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:27.734,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:27.779,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.815,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:27.945,,,,,,,,,,,,13.5,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.044,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.080,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.127,,,,,,,,,,598,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.174,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:28.222,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:28.259,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.297,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.357,,,,,,,,,,,,12.9,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.849,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.913,,,,,,,,,,602,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:28.953,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:29.004,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:29.051,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.096,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.163,,,,,,,,,,,,13,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.326,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.374,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.431,,,,,,,,,,590,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.480,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:29.518,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:29.567,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.615,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.683,,,,,,,,,,,,13.2,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.866,,,,,,23.1372549019608,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.907,,,,,,,,,,585,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:29.954,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:30.014,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:30.070,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.146,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.269,,,,,,,,,,,,13.3,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.428,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.467,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.517,,,,,,,,,,604,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.566,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:30.605,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:30.649,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.686,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.791,,,,,,,,,,,,13.1,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.909,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:30.980,,,,,,,,,,590,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.026,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:31.093,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:31.138,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.197,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.278,,,,,,,,,,,,13.1,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.495,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.552,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.592,,,,,,,,,,590,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.630,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:31.667,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:31.713,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.771,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.830,,,,,,,,,,,,13.4,,,,,-0.298025733791292,-78.4604479931295,
15:09:31.997,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.050,,,,,,,,,,602,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.088,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:32.147,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:32.193,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.244,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.310,,,,,,,,,,,,13.1,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.474,,,,,,23.1372549019608,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.531,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.578,,,,,,,,,,589,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.635,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:32.685,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:32.733,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.781,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.842,,,,,,,,,,,,13.5,,,,,-0.298025733791292,-78.4604479931295,
15:09:32.908,2493,,,0.166758648900631,,,,,,,,,0.179999989271164,,,,-0.298025733791292,-78.4604479931295,
15:09:32.998,,,,,,23.1372549019608,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.040,,,,,,,,,,610,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.078,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:33.126,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:33.181,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.225,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.281,,,,,,,,,,,,13,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.477,,,,,,23.5294117647059,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.514,,,,,,,,,93,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.562,,,,,,,,,,594,0.6,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.608,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025733791292,-78.4604479931295,
15:09:33.666,,,,,,,,,,,,,,12.5490196078431,,,-0.298025733791292,-78.4604479931295,
15:09:33.712,,,,,75,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.754,,21,,,,,,,,,,,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.809,,,,,,,,,,,,13.1,,,,,-0.298025733791292,-78.4604479931295,
15:09:33.913,,,,0.152531385175963,,,,,,,,,0,,,,-0.298025817610323,-78.4604479931295,
15:09:33.984,,,,,,23.5294117647059,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.046,,,,,,,,,,589,0.6,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.102,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025817610323,-78.4604479931295,
15:09:34.160,,,,,,,,,,,,,,12.5490196078431,,,-0.298025817610323,-78.4604479931295,
15:09:34.197,,,,,75,,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.242,,21,,,,,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.307,,,,,,,,,,,,13.5,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.519,,,,,,23.5294117647059,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.557,,,,,,,,,93,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.605,,,,,,,,,,613,0.6,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.663,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298025817610323,-78.4604479931295,
15:09:34.719,,,,,,,,,,,,,,12.5490196078431,,,-0.298025817610323,-78.4604479931295,
15:09:34.785,,,,,75,,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.858,,21,,,,,,,,,,,,,,,-0.298025817610323,-78.4604479931295,
15:09:34.925,2492,,,0.168942726333631,,,,,,,,13.2,0.359999978542328,,,,-0.298022758215666,-78.4604483284056,
15:09:35.126,,,,,,23.5294117647059,,,,,,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.176,,,,,,,,,,603,0.6,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.227,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298022758215666,-78.4604483284056,
15:09:35.283,,,,,,,,,,,,,,12.5490196078431,,,-0.298022758215666,-78.4604483284056,
15:09:35.353,,,,,75,,,,,,,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.399,,21,,,,,,,,,,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.445,,,,,,,,,,,,13.3,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.650,,,,,,23.5294117647059,,,,,,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.976,,,,,,,,,93,,,,,,,,-0.298022758215666,-78.4604483284056,
15:09:35.996,2493,,,0.155886320660333,,,,,,,,,0,,,,-0.298022758215666,-78.4604483284056,
15:09:35.998,2493,,,0.155855989928391,,,,,,,,,0,,,,-0.298014292493463,-78.4604445565492,
15:09:35.999,2493,,,0.155845263974607,,,,,,,,,0,,,,-0.298014292493463,-78.4604445565492,
15:09:36.005,2485.59985351563,,,0.156130920859862,,,,,,,,,0.883112275600433,,,,-0.298014292493463,-78.4604445565492,
15:09:36.022,,,,,,,,,,588,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.057,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:36.103,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:36.145,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.192,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.251,,,,,,,,,,,,13.3,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.437,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.487,,,,,,,,,,588,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.534,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:36.595,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:36.655,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.714,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.778,,,,,,,,,,,,13.4,,,,,-0.298014292493463,-78.4604445565492,
15:09:36.985,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.035,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.083,,,,,,,,,,602,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.143,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:37.212,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:37.261,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.307,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.395,,,,,,,,,,,,13.1,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.805,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.864,,,,,,,,,,593,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:37.913,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:37.961,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:38.008,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.100,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.191,,,,,,,,,,,,13.2,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.610,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.715,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.811,,,,,,,,,,604,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:38.915,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:39.021,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:39.068,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.128,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.202,,,,,,,,,,,,13.4,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.516,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.619,,,,,,,,,,606,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.678,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:39.738,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:39.839,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:39.947,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.050,,,,,,,,,,,,13.5,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.302,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.351,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.397,,,,,,,,,,609,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.446,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:40.495,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:40.540,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.598,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.685,,,,,,,,,,,,13.3,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.852,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.899,,,,,,,,,,593,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:40.934,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:40.973,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:41.007,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.055,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.121,,,,,,,,,,,,13.3,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.309,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.359,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.406,,,,,,,,,,598,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.462,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:41.510,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:41.557,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.606,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.628,2490.89990234375,,,0.111088977859545,,,,,,,,,0,,,,-0.298014292493463,-78.4604445565492,
15:09:41.629,2490.89990234375,,,0.111083415301913,,,,,,,,,0,,,,-0.298014292493463,-78.4604445565492,
15:09:41.634,2490.89990234375,,,,,,,,,,,,,,,,-0.2981864,-78.4605649,
15:09:41.651,2485.59985351563,,,0.111321711687876,,,,,,,,,0.319878342747688,,,,-0.2981864,-78.4605649,
15:09:41.679,,,,,,,,,,,,13.6,,,,,-0.2981864,-78.4605649,
15:09:41.881,,,,,,23.1372549019608,,,,,,,,,,,-0.2981864,-78.4605649,
15:09:41.927,,,,,,,,,,612,0.6,,,,,,-0.2981864,-78.4605649,
15:09:41.937,2493,,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:41.972,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:42.010,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:42.076,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.145,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.219,,,,,,,,,,,,13,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.434,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.474,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.509,,,,,,,,,,602,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.556,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:42.605,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:42.640,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.685,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.748,,,,,,,,,,,,13.2,,,,,-0.298014292493463,-78.4604445565492,
15:09:42.941,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.010,,,,,,,,,,595,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.059,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:43.107,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:43.164,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.220,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.282,,,,,,,,,,,,13.5,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.465,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.515,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.553,,,,,,,,,,616,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:43.589,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:43.635,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:43.959,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.002,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.059,,,,,,,,,,,,13.3,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.252,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.302,,,,,,,,,,617,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.360,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:44.427,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:44.483,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.520,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.594,,,,,,,,,,,,13.1,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.809,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.860,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.909,,,,,,,,,,598,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:44.957,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:45.004,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:45.040,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.076,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.135,,,,,,,,,,,,13.3,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.312,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.362,,,,,,,,,,595,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.398,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:45.446,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:45.493,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.561,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.624,,,,,,,,,,,,13.4,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.823,,,,,,23.5294117647059,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.872,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.929,,,,,,,,,,613,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:45.976,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:46.019,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:46.055,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.090,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.148,,,,,,,,,,,,13.1,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.339,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.379,,,,,,,,,,591,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.415,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
15:09:46.450,,,,,,,,,,,,,,12.5490196078431,,,-0.298014292493463,-78.4604445565492,
15:09:46.497,,,,,75,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.546,,21,,,,,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.592,,,,,,,,,,,,13.4,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.784,,,,,,23.1372549019608,,,,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.837,,,,,,,,,93,,,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.906,,,,,,,,,,589,0.6,,,,,,-0.298014292493463,-78.4604445565492,
15:09:46.963,,,0,,,,0,25.8606393209167,,,,,,,0,0,-0.298014292493463,-78.4604445565492,
