time,"Altitude (GPS) (m)","Average fuel consumption (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (gal./h)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (kW)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
15:16:52.831,,,,,,1.73793745148579E-15,,,,,,,,,,,,,,,,,,,5.97116274272404E-15,,,,-0.297953481785953,-78.4604497533292,
15:16:52.852,2485.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:53.907,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:57.284,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:57.388,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:57.476,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:57.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.297953481785953,-78.4604497533292,
15:16:57.651,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:16:57.714,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:16:57.992,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.099,,,,,,,,,,,,,,880,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.170,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.257,,,,,,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,,0,-0.297953481785953,-78.4604497533292,
15:16:58.374,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:16:58.482,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.530,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.669,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.763,,,,,,,,,,,,,,888,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:58.867,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,,0,-0.297953481785953,-78.4604497533292,
15:16:58.972,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:16:59.069,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.172,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.233,,,,,,,,,,,,,,889,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.293,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,,0,-0.297953481785953,-78.4604497533292,
15:16:59.366,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:16:59.467,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.571,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.661,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.776,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:16:59.880,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:16:59.979,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:00.080,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.181,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.291,,,,,,,,,,,,,,881,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.342,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:00.394,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:00.439,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.490,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.546,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.595,,,,,,,,,,,,,,877,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.696,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:00.782,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:00.895,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:17:00.998,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.068,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.129,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:01.180,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:01.260,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.268,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.317,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.373,,,,,,,,,,,,,,884,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.418,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:01.467,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:01.533,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.560,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.615,,,,,,,,,,,,,,881,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.665,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:01.714,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:01.772,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.798,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.847,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.907,,,,,,,,,,,,,,876,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:01.965,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:02.034,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:02.102,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:02.170,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:02.253,,,,,,,,,,,,,,878,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:02.296,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:02.363,,,,,,,,,,,,,,,,,,,,,,,,,,21.9607843137255,,,-0.297953481785953,-78.4604497533292,
15:17:02.442,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:02.488,,,,,,,,25.0980392156863,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:02.500,2486.09985351563,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:02.503,2486.09985351563,,,,,2.6010154690812E-16,,,,,,,,,,,,,,,,,,,0,,,,-0.2980902,-78.4605636,
15:17:02.535,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:02.581,,,,,,,,,,,,,,890,0.9,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:02.628,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.2980902,-78.4605636,
15:17:02.685,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.2980902,-78.4605636,
15:17:02.748,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.2980902,-78.4605636,
15:17:02.768,,,,,,,,25.0980392156863,,,,,,,,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:02.825,,,,,,,,,,,,,,894,0.9,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:02.871,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.2980902,-78.4605636,
15:17:02.918,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.2980902,-78.4605636,
15:17:02.974,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.2980902,-78.4605636,
15:17:03.000,,,,,,,,25.0980392156863,,,,,,,,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:03.047,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:03.104,,,,,,,,,,,,,,900,0.9,,,,,,,,,,,,,,-0.2980902,-78.4605636,
15:17:03.152,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.2980902,-78.4605636,
15:17:03.209,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.2980902,-78.4605636,
15:17:03.298,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.2980902,-78.4605636,
15:17:03.304,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.309,,,,,,,,25.0980392156863,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.381,,,,,,,,,,,,,,900,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.454,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:03.514,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:03.572,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.654,,,,,,,,25.0980392156863,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.715,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.799,,,,,,,,,,,,,,877,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.859,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:03.908,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:03.976,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:03.999,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.046,,,,,,,,,,,,,,882,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.092,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:04.497,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:04.547,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.597,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.654,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.716,,,,,,,,,,,,,,889,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.774,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:04.831,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:04.912,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:04.956,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.049,,,,,,,,,,,,,,878,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.120,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:05.179,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:05.248,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.260,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.311,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.359,,,,,,,,,,,,,,885,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.405,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:05.447,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:05.520,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.521,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.567,,,,,,,,,,,,,,873,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.624,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:05.672,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:05.745,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.758,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.818,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.887,,,,,,,,,,,,,,878,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:05.945,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:06.003,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:06.078,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.106,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.152,,,,,,,,,,,,,,886,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.201,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:06.267,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:06.352,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.397,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.445,,,,,,,,,,,,,,891,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.492,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:06.538,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:06.613,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.620,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.666,,,,,,,,,,,,,,891,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.706,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:06.752,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:06.825,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.846,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.905,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:06.952,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.021,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:07.091,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:07.168,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.204,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.243,,,,,,,,,,,,,,887,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.303,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:07.350,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:07.456,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.483,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.530,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.587,,,,,,,,,,,,,,897,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.645,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:07.708,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:07.775,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.790,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.847,,,,,,,,,,,,,,897,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:07.899,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:07.956,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:08.000,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.048,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.098,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.143,,,,,,,,,,,,,,898,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.190,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:08.272,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:08.327,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.366,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.416,,,,,,,,,,,,,,898,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.469,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:08.528,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:08.610,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.624,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.680,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.738,,,,,,,,,,,,,,885,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.794,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:08.833,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:08.882,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.918,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:08.968,,,,,,,,,,,,,,876,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.019,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:09.076,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:09.130,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.171,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.219,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.272,,,,,,,,,,,,,,881,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.317,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:09.375,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:09.452,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.480,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.539,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.587,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:09.656,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:09.734,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.776,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:09.847,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.199,,,,,,,,,,,,,,879,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.263,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:10.303,,,,,,,,,,,,,,,,,,,,,,,,,,21.1764705882353,,,-0.297953481785953,-78.4604497533292,
15:17:10.383,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.391,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.431,,,,,,,,,,,,,,887,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.478,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:10.535,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:10.613,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.628,,,,,,,,24.7058823529412,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.695,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.743,,,,,,,,,,,,,,895,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.789,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
15:17:10.847,,,,,,,,,,,,,,,,,,,,,,,,,,21.5686274509804,,,-0.297953481785953,-78.4604497533292,
15:17:10.911,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.925,,,,,,,,24.3137254901961,,,,,,,,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:10.962,,,,,,,,,,,,,,899,0.9,,,,,,,,,,,,,,-0.297953481785953,-78.4604497533292,
15:17:11.011,,,,,0,,,,,,0,26.9682277958333,,,,,,,,,,,,,,,0,0,-0.297953481785953,-78.4604497533292,
