,time,speed,rpm,acceleration,throttle_position,engine_temperature,barometric_pressure,distance_travelled,engine_load_value,heart_rate,body_temperature,current_weather,temperature,visibility,precipitation,accidents_onsite,design_speed,risk_level
4918,15:09:25,0.595959596,0.4591257924591258,0.5872641509433962,0.049315068493150704,0.3000000000000007,0.25,0.5574910997193965,0.048507463,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21311475409836067,0.5,1
4919,15:09:26,0.5757575757575758,0.4367701034367701,0.4528301886792453,0.049315068493150704,0.3000000000000007,0.25,0.5577738784921367,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4920,15:09:27,0.5151515151515152,0.3830497163830497,0.2665094339622642,0.038356164,0.3000000000000007,0.25,0.558034905,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4921,15:09:28,0.4747474747474748,0.3370036703370037,0.26179245283018876,0.032876712,0.20000000000000107,0.25,0.5582596779222286,0.073383085,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4922,15:09:29,0.4444444444444445,0.30397063730397067,0.3349056603773585,0.032876712,0.20000000000000107,0.25,0.5584935142150714,0.058457711,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21311475409836067,0.5,1
4923,15:09:30,0.4040404040404041,0.2729396062729396,0.3655660377358491,0.02739726,0.20000000000000107,0.25,0.5586802207124575,0.058457711,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21311475409836067,0.5,1
4924,15:09:31,0.37373737373737376,0.23590256923590258,0.3584905660377359,0.021917808219178075,0.20000000000000107,0.25,0.5587672295656083,0.053482587,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4925,15:09:32,0.3434343434343435,0.21988655321988654,0.4033018867924528,0.016438356,0.20000000000000107,0.25,0.5590336941783827,0.063432836,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
4926,15:09:33,0.3434343434343435,0.19686353019686353,0.45990566037735847,0.016438356,0.20000000000000107,0.25,0.559204087,0.058457711,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.22950819672131148,0.5,1
4927,15:09:34,0.3434343434343435,0.19586252919586256,0.45990566037735847,0.016438356,0.20000000000000107,0.25,0.5593817295909859,0.063432836,0.5909090909090908,0.8181818181818183,0.33333333333333304,0,0,0,0.21721311475409835,0.5,1
