,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
13,15.0,0.0,886.9999999999998,0.0,21.2,108.0,24.699999999999996,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
14,15.0,0.0,892.0,0.0,21.2,108.0,24.299999999999997,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
15,15.0,0.0,892.0,0.0,21.2,108.0,24.699999999999996,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
16,15.0,0.0,900.9999999999999,0.0,21.2,108.0,24.699999999999996,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
17,15.0,0.0,881.0,0.0,21.2,108.0,24.299999999999997,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
18,15.0,0.0,883.9999999999997,0.0,21.2,108.0,24.299999999999997,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
19,15.0,0.0,890.9999999999999,0.0,21.599999999999994,107.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
20,15.0,0.0,895.9999999999995,0.0,21.599999999999994,107.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
21,15.0,0.0,886.9999999999998,0.0,21.2,106.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
22,15.0,0.0,895.0,0.0,21.599999999999994,106.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
23,15.0,0.0,892.9999999999999,0.0,21.599999999999994,105.0,24.699999999999996,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
24,15.0,0.0,894.0,0.0,21.599999999999994,105.0,24.699999999999996,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
25,15.0,0.0,890.9999999999999,0.0,21.2,105.0,24.299999999999997,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
26,15.0,0.0,882.9999999999997,0.0,21.2,105.0,24.699999999999996,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
27,15.0,0.0,895.9999999999995,0.0,21.2,105.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
28,15.0,0.0,890.9999999999999,0.0,21.2,105.0,23.9,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
29,15.0,0.0,895.9999999999995,0.0,21.2,104.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
30,15.0,0.0,895.0,0.0,21.2,104.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
31,15.0,0.0,890.9999999999999,0.0,21.2,103.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
32,15.0,0.0,897.9999999999997,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
33,15.0,0.0,878.9999999999999,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
34,15.0,0.0,900.9999999999999,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
35,15.0,0.0,885.9999999999998,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
36,15.0,0.0,881.9999999999997,0.0,20.8,102.0,22.699999999999992,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
37,15.0,0.0,892.9999999999999,0.0,21.2,102.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
38,15.0,0.0,895.0,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
39,15.0,0.0,892.0,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
40,15.0,0.0,892.9999999999999,0.0,21.2,101.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
41,15.0,0.0,895.9999999999995,0.0,21.2,101.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
42,15.0,0.0,885.9999999999998,0.0,20.8,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
