,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
3948,16,93,2670,0.17,21.6,92,49.0,92,7,8.0,8.0,17.0,80.0,0.0,2
3949,16,93,2667,0.08,18.8,92,21.2,92,7,8.0,8.0,18.0,90.0,0.0,2
3950,16,92,2638,-0.38,17.3,92,21.2,92,7,8.0,8.0,18.0,90.0,0.0,2
3951,16,88,2549,-0.38,16.9,92,24.3,93,7,8.0,8.0,18.0,90.0,0.0,1
3952,16,87,2483,-0.56,18.0,92,29.4,93,7,8.0,8.0,18.0,90.0,0.0,1
3953,16,87,2503,0.39,32.5,92,85.5,93,7,8.0,8.0,15.0,80.0,0.0,2
3954,16,90,2561,0.39,57.6,92,89.0,93,7,8.0,8.0,15.0,80.0,0.0,2
3955,16,90,2579,0.39,58.0,92,89.0,93,7,8.0,8.0,12.0,80.0,0.0,2
3956,16,91,2596,0.23,33.7,92,85.5,93,7,8.0,8.0,12.0,80.0,0.0,2
3957,16,92,2632,0.23,28.6,92,76.1,93,7,8.0,8.0,12.0,90.0,0.0,2
3958,16,93,2667,0.14,55.3,92,88.2,93,7,8.0,8.0,12.0,90.0,0.0,2
3959,16,94,2702,0.13,60.4,92,89.0,93,7,8.0,8.0,13.0,90.0,0.0,2
3960,16,96,2735,0.27,32.5,92,82.7,93,7,8.0,8.0,13.0,90.0,0.0,2
3961,16,96,2744,0.13,26.3,92,67.1,93,7,8.0,8.0,13.0,80.0,0.0,2
3962,16,96,2734,0.0,19.2,92,35.3,93,7,8.0,8.0,13.0,80.0,0.0,2
3963,16,94,2717,-0.1,16.5,93,22.4,92,7,8.0,8.0,10.0,80.0,0.0,2
3964,16,94,2667,-0.21,17.6,93,24.3,92,7,8.0,8.0,8.0,80.0,0.0,2
3965,16,92,2648,-0.32,17.3,93,24.7,92,7,8.0,8.0,6.0,80.0,0.0,2
3966,16,91,2618,-0.4,19.6,93,38.0,93,7,8.0,8.0,6.0,80.0,0.0,2
3967,16,92,2629,0.12,20.0,92,39.6,93,7,8.0,8.0,5.0,80.0,0.0,2
3968,16,92,2644,0.12,20.0,92,39.2,93,7,8.0,8.0,4.0,90.0,0.0,1
3969,16,93,2657,0.1,18.0,92,35.3,93,7,8.0,8.0,5.0,90.0,0.0,1
3970,16,93,2662,0.08,16.9,92,22.4,93,7,8.0,8.0,6.0,80.0,0.0,2
3971,16,92,2667,-0.1,16.9,92,23.9,93,7,8.0,8.0,7.0,80.0,0.0,2
3972,16,92,2658,-0.1,17.3,92,24.7,93,7,8.0,8.0,7.0,80.0,0.0,2
3973,16,92,2633,-0.12,17.3,91,24.3,93,7,8.0,8.0,7.0,80.0,0.0,2
3974,16,92,2630,0.0,17.3,91,24.3,93,7,8.0,8.0,7.0,90.0,0.0,1
3975,16,92,2631,0.0,17.3,91,24.3,92,7,8.0,8.0,9.0,90.0,0.0,2
3976,16,92,2645,0.0,17.3,91,24.3,92,7,8.0,8.0,9.0,90.0,0.0,2
3977,16,93,2688,0.0,29.0,91,69.0,92,7,8.0,8.0,7.0,90.0,0.0,1
3978,16,97,2754,0.42,22.4,91,50.2,92,7,8.0,8.0,6.0,90.0,0.0,1
3979,16,99,2820,0.53,22.0,91,47.8,93,7,8.0,8.0,6.0,80.0,0.0,2
3980,16,102,2905,0.54,49.0,91,86.3,93,7,8.0,8.0,6.0,80.0,0.0,2
3981,16,104,3021,0.66,64.3,91,89.8,94,7,8.0,8.0,7.0,80.0,0.0,2
3982,16,108,3044,0.64,17.6,91,24.3,94,7,8.0,8.0,8.0,80.0,0.0,2
