,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
0,0.16666666666666696,0.0,0.19918422841604352,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24397590361445784,0.33870967741935487,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
3,0.16666666666666696,0.0,0.20122365737593476,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24397590361445784,0.33870967741935487,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
4,0.16666666666666696,0.0,0.20145026059370044,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24397590361445784,0.3870967741935484,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
5,0.16666666666666696,0.0,0.1996374348515749,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24799196787148595,0.3870967741935484,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
6,0.16666666666666696,0.0,0.20031724450487198,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24799196787148595,0.3870967741935484,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
7,0.16666666666666696,0.0,0.2025832766825289,0.6529051987767585,0.15220293724966621,1.0,0.2520080321285141,0.3870967741935484,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
8,0.16666666666666696,0.0,0.20394289598912305,0.6529051987767585,0.14686248331108148,1.0,0.2520080321285141,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
9,0.16666666666666696,0.0,0.20145026059370044,0.6529051987767585,0.14152202937249664,1.0,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
10,0.16666666666666696,0.0,0.20054384772263767,0.6529051987767585,0.14152202937249664,1.0,0.24799196787148595,0.27419354838709686,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
11,0.16666666666666696,0.0,0.20190346702923181,0.6529051987767585,0.14686248331108148,1.0,0.24799196787148595,0.27419354838709686,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
12,0.16666666666666696,0.0,0.20326308633582596,0.6529051987767585,0.14686248331108148,1.0,0.24799196787148595,0.27419354838709686,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
13,0.16666666666666696,0.0,0.20348968955359167,0.6529051987767585,0.14686248331108148,1.0,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
14,0.16666666666666696,0.0,0.1996374348515749,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
15,0.16666666666666696,0.0,0.20371629277135736,0.6529051987767585,0.14686248331108148,0.967741935483871,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
16,0.16666666666666696,0.0,0.20099705415816904,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
17,0.16666666666666696,0.0,0.2021300702469975,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24397590361445784,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
18,0.16666666666666696,0.0,0.2021300702469975,0.6529051987767585,0.14152202937249664,0.967741935483871,0.24799196787148595,0.32258064516129037,0.13333333333333333,0.9999999999999998,0.09999999999999999,0.03543307086614173,0.5,0.0,1
